,increase_5%,increase_2%
6069,3.966284252237528e-08,1.002355027012527e-07
6070,4.645694047212601e-08,1.1741795763373375e-07
6071,5.973395379260183e-08,1.5091014094650746e-07
6072,5.3596136276610195e-09,1.3529919582651927e-08
6073,1.5396609851450194e-09,3.894335230143042e-09
6074,7.894685404608025e-10,2.0283789417590014e-09
6075,1.5296005258278456e-09,3.861990797304315e-09
6076,6.5152491588378325e-09,1.646032396820374e-08
6077,4.693042996223084e-09,1.1865184089401737e-08
6078,1.2641530156543015e-10,3.1938282154442276e-10
6079,1.8588411403470673e-09,4.696326628618408e-09
6080,1.4295800809804858e-13,3.6130513336729567e-13
6081,1.1463475428172388e-08,2.8967223290237595e-08
6082,0.0,0.0
6083,4.423057800158858e-08,1.1177124630194156e-07
6084,0.0,0.0
6085,3.562680464237928e-07,8.931921515613794e-07
6086,6.76565570756793e-09,1.7097815056331456e-08
6087,3.759143040497293e-09,9.495336905956721e-09
6088,5.447847614732382e-10,1.3733841283283255e-09
6089,4.9488690223142835e-11,1.2496772839654112e-10
6090,0.0,0.0
6091,0.0,0.0
6092,0.0,0.0
6093,4.797659812538768e-11,1.2407477458964424e-10
6094,0.0,0.0
6095,0.0,0.0
6096,-2.0128511948769302e-11,-5.083022995933106e-11
6097,-1.6378362852265126e-10,-1.858798564171593e-10
6098,6.883608190122459e-13,1.7429361047760494e-12
6099,5.324491285136901e-09,1.3452454702928662e-08
6100,-9.770406075404026e-09,-2.459447852743324e-08
6101,4.5996685745194554e-08,1.168487854884006e-07
6102,1.252318179467693e-09,3.163902038068045e-09
6103,1.4246879145503044e-09,3.6020057086716408e-09
6104,3.281218450865708e-10,8.288935605378356e-10
6105,3.7364122454164314e-10,9.440139619982802e-10
6106,5.415780062321573e-09,1.3674046233063564e-08
6107,2.8815965697504e-10,7.281548441824271e-10
6108,3.444967784162145e-09,8.706363842065912e-09
6109,2.2848726017400625e-08,5.779003887437284e-08
6110,3.362013853620738e-08,8.495061914436518e-08
6111,3.202444654889405e-07,8.092161715030671e-07
6112,1.377240556621473e-11,3.4809241185485005e-11
6113,2.4281123478431253e-10,6.134825416665989e-10
6114,2.5233960623154415e-09,6.756159040378406e-09
6115,7.515296238125302e-10,1.9069060872425324e-09
6116,2.1365116408560426e-09,5.404805895523168e-09
6117,4.511867399560288e-08,1.1403463041642682e-07
6118,0.0,0.0
6119,6.62622123854817e-11,1.712607918307185e-10
6120,3.825080821115989e-09,9.69737209379673e-09
6121,9.383704327046872e-08,2.3828238458372651e-07
6122,1.9679477118188514e-09,5.008044405258261e-09
6123,8.023808209691196e-08,2.124407289084047e-07
6124,5.788221346214414e-06,1.4591900173574686e-05
6125,2.4999668398777427e-09,6.315567637102504e-09
6126,5.515741733834147e-07,1.4192081484943628e-06
6127,5.516107325092889e-09,1.3975322355690877e-08
6128,7.148096524178981e-08,1.8054635869339108e-07
6129,4.4257184345042335e-09,1.1178481901879423e-08
6130,7.044760696589947e-07,1.7856496260501445e-06
6131,1.2858853093348443e-08,3.555861639324576e-08
6132,1.7633521277457476e-07,4.493482254911214e-07
6133,1.658212987240404e-08,4.1967874625697734e-08
6134,1.8788831681013106e-07,4.7505213180556895e-07
6135,4.173365945462137e-09,1.0572471714112909e-08
6136,-3.496054571121931e-06,-8.815471096895636e-06
6137,2.852038859600725e-09,7.208334411643591e-09
6138,3.922811015509069e-06,9.906281007453798e-06
6139,-2.442008286714554e-06,-5.933761915192008e-06
6140,4.177416395395994e-07,1.0542380509432406e-06
6141,-1.06126171303913e-08,-2.678239095985191e-08
6142,4.6232727743955595e-12,1.1743106928197023e-11
6143,1.995158397417981e-05,5.038231889123563e-05
6144,6.964361452264711e-08,1.7669955150631723e-07
6145,-3.043616173090413e-08,-3.4542338224127884e-08
6146,3.7360044370871037e-10,1.046994631906273e-09
6147,1.7244583897991104e-08,4.4597114785574376e-08
6148,1.2247382001078223e-09,3.142354358715238e-09
6149,1.1699466675054282e-08,2.9623160255141555e-08
6150,8.014331896788463e-12,2.1191227887129572e-11
6151,3.3197341217601206e-09,8.650812396808761e-09
6152,3.9812297967728225e-08,1.0138620826182886e-07
6153,6.735944445244967e-08,1.7048775299917908e-07
6154,6.757850584108383e-09,1.74681541393511e-08
6155,4.125178372487426e-08,1.0743983736028895e-07
6156,1.3525207177735866e-09,3.5211997455917296e-09
6157,1.2018062465358527e-08,3.1092325283680115e-08
6158,-7.203151530120522e-09,-4.603206412866711e-09
6159,1.3255860598292201e-08,3.385692974552512e-08
6160,1.8070379039272667e-08,4.58724950440228e-08
6161,2.7877855696715415e-07,7.049169605597854e-07
6162,9.02416475582868e-09,2.2807751942309554e-08
6163,3.4573156416416165e-05,8.731393789499998e-05
6164,3.2293537370860575e-05,8.15883875116706e-05
6165,5.0256774457011485e-09,1.2696170709205036e-08
6166,2.8475114736465914e-09,7.189996008946764e-09
6167,2.5932458402166957e-09,6.55157166738718e-09
6168,9.338986141607166e-06,2.3580304112285374e-05
6169,2.003573012814286e-10,5.05428411571529e-10
6170,5.473097790087423e-11,1.382172631991807e-10
6171,9.893422318052458e-13,2.4952234363162515e-12
6172,0.0,0.0
6173,0.0,0.0
6174,0.0,0.0
6175,1.821925034164451e-10,4.649849292945873e-10
6176,3.1739354744786398e-09,8.087443035037722e-09
6177,4.704678417510877e-11,1.1839839510230377e-10
6178,1.816349138971418e-08,4.6068984345765786e-08
6179,2.827191487995151e-10,6.908315444889013e-10
6180,5.0594092754181474e-09,1.2831056083086877e-08
6181,2.1154632791876794e-08,5.357043258845806e-08
6182,8.717557042837143e-08,2.2016464272746817e-07
6183,3.609010041691363e-08,9.185800654813648e-08
6184,8.54374012851622e-09,2.1772661319118922e-08
6185,4.095662967301905e-07,1.0422572460956873e-06
6186,3.189647803781554e-06,8.012683270964771e-06
6187,2.2695213835686446e-07,5.735763276461512e-07
6188,2.0985930017195643e-07,5.347648500464856e-07
6189,2.967717486899346e-07,7.650073834229261e-07
6190,4.1172020987141876e-07,1.0386823726585134e-06
6191,7.436910457909108e-07,1.8990286071784794e-06
6192,1.0085059597622603e-07,2.5944407552015034e-07
6193,1.2463209182024001e-06,3.169102855026722e-06
6194,4.4828521553426985e-07,1.146614468190819e-06
6195,1.613920023664832e-07,4.097490878775716e-07
6196,1.0318118293071164e-08,2.6209921255940573e-08
6197,1.3352662717807106e-09,3.3933256927412004e-09
6198,5.066495999926702e-09,1.2854753877036273e-08
6199,1.2138294521719217e-08,3.0749708355870093e-08
6200,4.7794796759262685e-08,1.222607186064124e-07
6201,1.0608704469632358e-08,2.711626309610438e-08
6202,1.139339045039378e-09,2.9395091405604035e-09
6203,2.0652898261323573e-07,5.266296868212521e-07
6204,3.0973856337368488e-09,7.84298568032682e-09
6205,2.010861120652407e-09,5.150840966962278e-09
6206,5.062405252829194e-10,1.3656971277669072e-09
6207,7.643573684617877e-09,1.931832093396224e-08
6208,8.437278840574436e-09,2.1387503511505204e-08
6209,1.5468964562751353e-07,3.9186052838340404e-07
6210,9.051366135827266e-08,2.2859509653062558e-07
6211,2.7933100864174773e-10,7.159611595852766e-10
6212,3.331369625811931e-09,8.421201804594602e-09
6213,1.7812646809034048e-07,4.6351747587323184e-07
6214,2.7008437442077596e-13,6.824996017229523e-13
6215,1.8944189372760436e-13,4.788806406974544e-13
6216,4.3226981993882417e-13,1.0925258084881762e-12
6217,5.951549688631985e-13,1.5040975753777275e-12
6218,0.0,0.0
6219,6.572555980710604e-11,1.661209103076544e-10
6220,8.751886140089482e-09,2.2119659668533134e-08
6221,1.302132901059849e-12,3.290848084702702e-12
6222,3.5414483082196745e-15,8.976877567679064e-15
6223,5.1057584350928664e-09,1.2936698360135779e-08
6224,4.77631353714969e-08,1.2089410843327643e-07
6225,3.2692739841877485e-10,8.379487553611398e-10
6226,1.3067769408792174e-12,3.3033356690026496e-12
6227,1.3306422624737022e-10,3.3621324109844863e-10
6228,2.6503787375986574e-10,6.695894990116357e-10
6229,1.1791554279625417e-09,2.9966154834255576e-09
6230,0.0,0.0
6231,0.0,0.0
6232,0.0,0.0
6233,1.368208578787744e-08,3.457504691323266e-08
6234,8.865601354045794e-09,2.2405729003367014e-08
6235,7.858114695409312e-10,1.986339451832464e-09
6236,1.994348338484997e-09,5.039563606260344e-09
6237,1.4764792704227146e-09,3.73617782133806e-09
6238,0.0,0.0
6239,0.0,0.0
6240,4.079328427906148e-10,1.030816729326034e-09
6241,3.521687212924007e-10,8.902449990273454e-10
6242,2.9652024750248526e-11,7.490203813631525e-11
6243,3.703848824443412e-11,9.35852310703922e-11
6244,3.0626345348672148e-15,7.743386154501762e-15
6245,2.8279188081796747e-09,7.149170360207791e-09
6246,0.0,0.0
6247,5.776982274255715e-09,1.4601918970583938e-08
6248,0.0,0.0
6249,1.7643611191306264e-07,4.4402171787805856e-07
6250,8.562647752114571e-09,2.1646765599143693e-08
6251,-2.941629020369874e-13,-5.347774276742712e-13
6252,0.0,0.0
6253,0.0,0.0
6254,0.0,0.0
6255,0.0,0.0
6256,1.1632223242486362e-08,2.9823335047694856e-08
6257,2.4617238864266254e-11,6.771650032533217e-11
6258,0.0,0.0
6259,0.0,0.0
6260,1.2892299309896771e-11,3.48372451526302e-11
6261,-2.840240304067265e-10,2.127691574060009e-09
6262,7.766055060143274e-14,1.9795294053936985e-13
6263,6.656881869275822e-10,1.6841838787513551e-09
6264,-3.3146773967018816e-09,-8.354483332368545e-09
6265,2.687520210747607e-08,6.855917835491708e-08
6266,9.608917935111094e-11,2.4283008906422765e-10
6267,1.1353991590112856e-10,2.8701789665319665e-10
6268,1.3814497378916714e-10,3.489371201794711e-10
6269,5.195122000145602e-12,1.3124682837428736e-11
6270,7.465764711014345e-10,1.890869264570938e-09
6271,1.637437096633221e-10,4.1395519110665187e-10
6272,0.0,0.0
6273,1.6771517577581107e-08,4.245896390057169e-08
6274,5.067527832579798e-09,1.2803734716726467e-08
6275,1.842366582422983e-08,4.656868868914899e-08
6276,4.627227667697298e-14,1.169924388477739e-13
6277,4.466489144760999e-12,1.1169455774506787e-11
6278,1.1560527127585374e-11,5.772992790298304e-11
6279,2.8333363957244727e-12,7.175419739269273e-12
6280,3.7756733763671946e-10,9.543677524561645e-10
6281,1.3903526373906063e-07,3.500612968346104e-07
6282,0.0,0.0
6283,3.8591677912336306e-10,9.913370977301384e-10
6284,2.0288021969463446e-09,5.168351130123483e-09
6285,1.232353369705379e-07,3.1656365026719864e-07
6286,2.112593527272111e-09,5.3835935104871165e-09
6287,1.3771445432212204e-07,3.520834289956838e-07
6288,2.640043545980006e-06,6.60201883292757e-06
6289,1.3366314229642738e-08,3.378726724076841e-08
6290,2.1123140607960523e-07,5.686529923696071e-07
6291,8.442047085736704e-09,2.1339993751098517e-08
6292,3.181674574079807e-10,8.049689613471855e-10
6293,4.090913921572792e-11,1.0347562158585788e-10
6294,7.458130340091885e-08,1.8960707786027342e-07
6295,1.3713374035432935e-08,3.7312404972908555e-08
6296,2.7944404326262885e-08,7.081564120016992e-08
6297,7.252619197970489e-10,1.8386090960120784e-09
6298,1.8555766491772374e-09,4.701705098341336e-09
6299,2.2074950948081094e-11,5.6060689303194525e-11
6300,-1.5382592868991196e-07,-3.875157490838319e-07
6301,2.8361226966922002e-12,7.295171151611157e-12
6302,1.3753068806545343e-07,3.472662655258318e-07
6303,9.084729762747884e-06,2.3264392271637915e-05
6304,7.697928126435728e-08,1.9719120213994758e-07
6305,8.146731823217124e-09,2.2019030147930608e-08
6306,5.62130751191603e-12,1.4170249272638101e-11
6307,4.965733617806109e-06,1.253984223352745e-05
6308,3.0441312221228146e-08,7.707014756670105e-08
6309,5.197250357014127e-10,6.5671235788613555e-09
6310,3.1704080720373896e-10,8.320234551320027e-10
6311,7.129017918487079e-09,1.9610330287832765e-08
6312,9.957078262232243e-09,2.5392580962943612e-08
6313,3.431131360684958e-10,8.745785821702157e-10
6314,4.2320683917296265e-12,1.097971977159773e-11
6315,1.9442354605416767e-09,5.2536557504936355e-09
6316,2.8156870794191492e-08,7.129029716452351e-08
6317,4.526447562966496e-08,1.146997535834089e-07
6318,5.638102971715852e-09,1.4547104918165133e-08
6319,1.2329268691246398e-08,3.1956146747688766e-08
6320,1.5571581825497559e-09,3.952379694965202e-09
6321,7.973956511705182e-09,2.0588894898537546e-08
6322,-1.1703904601745308e-08,-1.43096134706866e-08
6323,1.5465884971490596e-09,3.959781872254098e-09
6324,8.493454792187549e-09,2.1619877035846002e-08
6325,8.883865854295436e-08,2.2626074083382265e-07
6326,1.3803946694679326e-09,3.4901009003078796e-09
6327,1.9143848743260605e-07,4.836237748677377e-07
6328,1.7373768691322766e-07,4.390281099476852e-07
6329,1.983038713433416e-09,5.01271014672966e-09
6330,7.196732906095348e-09,1.8179114279291754e-08
6331,1.1726107873855085e-10,2.9623104150289236e-10
6332,2.235328883398324e-07,5.648147498432081e-07
6333,2.8025025464728515e-11,7.082334448504924e-11
6334,8.722070186928389e-14,2.2048104603850094e-13
6335,0.0,0.0
6336,0.0,0.0
6337,0.0,0.0
6338,0.0,0.0
6339,1.2671798685914837e-11,3.6339225516712754e-11
6340,5.318035655363928e-10,1.3300478876772103e-09
6341,0.0,0.0
6342,6.342898302591493e-12,1.586530130026631e-11
6343,-2.6781510189175606e-07,-6.640846375375986e-07
6344,1.28025339654414e-09,3.2664869922882645e-09
6345,6.567380973137915e-09,1.670796109829098e-08
6346,6.459194917169953e-10,1.6311007161107227e-09
6347,7.555983192287385e-08,1.9247935683233664e-07
6348,4.777408397785621e-09,1.2123640770369093e-08
6349,3.5192841629032046e-07,8.981904803076758e-07
6350,6.242632175562903e-07,1.5701809357851743e-06
6351,3.281274749315344e-08,8.295952146727359e-08
6352,1.7208429198944942e-09,4.3936145812040195e-09
6353,3.797255419194698e-07,9.69215051503852e-07
6354,1.523377471312415e-07,3.8133052407647483e-07
6355,1.6386668584309517e-06,4.186244499403983e-06
6356,1.1407131917076185e-07,2.9045373899862174e-07
6357,3.1239516148343684e-07,7.948412713594735e-07
6358,2.94642437947914e-07,7.528719266410916e-07
6359,6.46632551215589e-08,1.6557252465281633e-07
6360,3.1523960060440002e-09,8.036618914047723e-09
6361,2.546164432715159e-10,6.455534567066934e-10
6362,8.146452628352563e-10,2.1155453969186054e-09
6363,1.7309502232819795e-08,4.4058462313842024e-08
6364,2.4409646051935853e-08,6.233061940292828e-08
6365,1.8630254417075774e-08,4.800775324110873e-08
6366,2.385771437548101e-08,6.253405121969991e-08
6367,1.4508473780006172e-07,3.7266131816431885e-07
6368,2.488293685019016e-09,6.382710416801274e-09
6369,3.564692597137764e-10,9.122310730163008e-10
6370,6.109876558184624e-10,1.5519008447881788e-09
6371,3.525956595694879e-09,8.918573963455856e-09
6372,2.766748493741034e-09,7.0426229431177485e-09
6373,1.8300011893734336e-06,4.630181581247597e-06
6374,8.978397363534895e-10,2.2986684343777596e-09
6375,1.5294348258976243e-10,3.87086369755707e-10
6376,6.8431190156843514e-09,1.723121549366624e-08
6377,1.3318022390594705e-06,3.330488147912547e-06
6378,9.884421059425107e-15,2.500133583493991e-14
6379,9.547818105581918e-15,2.404174367226508e-14
6380,1.411809280593701e-13,3.571495963416993e-13
6381,1.635892652451787e-13,4.137679603388733e-13
6382,0.0,0.0
6383,1.622378576371375e-11,4.1035928717292334e-11
6384,2.8412411993485874e-09,7.187572584371083e-09
6385,1.6368442061834297e-16,4.1401812837446593e-16
6386,1.840053554403448e-16,4.682516863401681e-16
6387,2.610386468404613e-10,6.611740903963437e-10
6388,1.303127321007196e-07,3.2872102344117595e-07
6389,1.5529292269889084e-12,3.9303284466996045e-12
6390,7.262771550831104e-13,1.8287917022963286e-12
6391,1.4294771244749425e-10,3.5899755312129857e-10
6392,6.0060037649236614e-09,1.5478053130209447e-08
6393,1.374045095872134e-09,3.5037085035583007e-09
6394,0.0,0.0
6395,0.0,0.0
6396,0.0,0.0
6397,3.160976200888399e-09,7.98606038733851e-09
6398,2.620345476316288e-10,6.625633905059658e-10
6399,7.299533826881088e-10,1.8441944775986487e-09
6400,9.605084796930896e-10,2.4263386894745053e-09
6401,2.213818635937059e-09,5.592494368102052e-09
6402,0.0,0.0
6403,7.742326567949931e-11,1.9555879441668369e-10
6404,4.648899684980279e-10,1.1747933785954955e-09
6405,1.651267521083355e-10,4.1714323651831365e-10
6406,9.751957588832739e-11,2.4634946726109777e-10
6407,1.5387902226393633e-10,3.8873377457093736e-10
6408,2.4578623136761735e-14,6.209217406905055e-14
6409,5.211773350310978e-09,1.3166349403036293e-08
6410,0.0,0.0
6411,9.77423749282025e-09,2.4692451421287842e-08
6412,0.0,0.0
6413,2.7968465452431702e-08,7.015807238349226e-08
6414,3.5303334357195125e-11,8.918605459484753e-11
6415,0.0,0.0
6416,0.0,0.0
6417,0.0,0.0
6418,0.0,0.0
6419,0.0,0.0
6420,0.0,0.0
6421,0.0,0.0
6422,0.0,0.0
6423,0.0,0.0
6424,0.0,0.0
6425,0.0,0.0
6426,0.0,0.0
6427,1.583378576697214e-11,4.005024470643548e-11
6428,-1.6131482516357212e-10,-4.0449051766699995e-10
6429,1.1865753950957014e-11,3.003432263071204e-11
6430,1.4444599673879566e-10,3.650030339485966e-10
6431,6.451679382735165e-11,1.6298234959322144e-10
6432,1.0734198690443008e-10,2.7116689420836337e-10
6433,1.4460692483453386e-11,3.653101350664656e-11
6434,3.0719926689926073e-10,7.760494249851036e-10
6435,4.0455764064972755e-10,1.0220220565315684e-09
6436,0.0,0.0
6437,2.5633073717472143e-08,6.475376964954194e-08
6438,7.1312630898319185e-09,1.8014316752669404e-08
6439,7.879096807300812e-09,1.989995647818432e-08
6440,2.2668770416345296e-13,5.726581173703948e-13
6441,2.1147142615518532e-10,5.356878573365976e-10
6442,2.835204177245032e-10,7.438634056597948e-10
6443,3.839092551061185e-11,9.724179290060419e-11
6444,2.519604986446211e-10,6.386071008819272e-10
6445,3.106017131358385e-09,7.896413851995021e-09
6446,0.0,0.0
6447,1.0204568491190003e-10,2.618302837618103e-10
6448,7.815731646587664e-11,1.9933426256102394e-10
6449,6.958721103728749e-09,1.782004327105824e-08
6450,7.227115911518922e-10,1.8359088880970374e-09
6451,0.0,0.0
6452,1.9086525449529288e-07,4.812465736176818e-07
6453,1.8726276653779905e-12,4.6782589517846415e-12
6454,8.292706368956714e-08,2.1286736254114657e-07
6455,5.754504948072282e-10,1.457318471466351e-09
6456,1.7316008088528177e-09,4.3746942537836735e-09
6457,2.9708144211326726e-12,7.509604671440683e-12
6458,1.104033226147294e-07,2.798395390855148e-07
6459,1.653095945948735e-08,4.561269850819372e-08
6460,4.424905660562217e-08,1.1808717530220746e-07
6461,6.28855684044538e-09,1.594252149516251e-08
6462,7.731310659437441e-09,1.9585011919843962e-08
6463,3.1688960859810324e-12,8.053373846905743e-12
6464,-3.361855489201844e-07,-8.460951272863895e-07
6465,9.187973932966998e-11,2.3435319462805636e-10
6466,6.384961642470443e-08,1.6101064231042983e-07
6467,4.673411534167826e-08,1.2048687564674765e-07
6468,1.4959750580601393e-08,3.810072777559981e-08
6469,4.892941738944501e-08,1.0888318205252289e-07
6470,1.6215033382671606e-13,1.1590965940388997e-12
6471,2.247085307863017e-08,5.661683171820187e-08
6472,1.0395438934210687e-08,2.6582449727357016e-08
6473,7.238559192046523e-12,2.1240711760128763e-11
6474,5.442703945846006e-11,1.500516739270097e-10
6475,1.3778930906482857e-11,3.531927006861224e-11
6476,0.0,0.0
6477,4.47599285635647e-13,1.145381927081246e-12
6478,6.27916571716014e-12,1.631832358839347e-11
6479,1.92577222435375e-12,5.429931032807644e-12
6480,6.501405950984918e-09,1.6499055505846626e-08
6481,1.7364709347020836e-08,4.3922931596171114e-08
6482,1.537550677312538e-09,4.71064232988283e-09
6483,7.717832435446327e-09,2.1390291600255296e-08
6484,9.752524347277359e-10,2.5494400397292336e-09
6485,2.5035736500285566e-08,6.465278507675974e-08
6486,-1.7705812069834793e-11,-1.1365113778083469e-11
6487,1.3457357772495016e-10,3.427784399718803e-10
6488,4.018252962850965e-09,1.0194201167905703e-08
6489,3.725377311639022e-09,9.47489118698286e-09
6490,1.0514226214581868e-09,2.656050353834871e-09
6491,0.0,0.0
6492,1.0127328289672732e-07,2.5619480974273756e-07
6493,2.9546837777161274e-10,7.381486464055342e-10
6494,4.0895844790611586e-10,1.0338978686377232e-09
6495,1.9835589248895503e-13,4.976144911683633e-13
6496,5.014709789975314e-09,1.2690390140051022e-08
6497,2.0542433576409282e-13,5.205087199033897e-13
6498,3.352815147739108e-13,8.480649353881376e-13
6499,0.0,0.0
6500,0.0,0.0
6501,0.0,0.0
6502,0.0,0.0
6503,2.6511840042076074e-10,6.721798922626477e-10
6504,5.417554957602987e-10,1.3741970287810545e-09
6505,0.0,0.0
6506,3.274074401815596e-12,8.316962080812118e-12
6507,9.739983652252703e-09,2.4705153336981312e-08
6508,3.312470216769725e-10,8.407843597524334e-10
6509,6.3198314746841784e-09,1.603029522811994e-08
6510,1.449877640880004e-11,3.6589538730424926e-11
6511,1.3058025695499964e-08,3.3188462621183134e-08
6512,8.559915613659541e-10,2.1851964756933738e-09
6513,4.28409546148032e-08,1.0914284174214118e-07
6514,9.32921783067286e-07,2.3436445894185454e-06
6515,2.1445190079975874e-07,5.417361019644886e-07
6516,6.690398615319282e-09,1.7023269552737474e-08
6517,1.0719321999931708e-07,2.7288444933947173e-07
6518,1.7456688248785215e-08,4.401013378810604e-08
6519,6.360812443308533e-07,1.6275265607982873e-06
6520,7.544961565145059e-09,1.9657041957543697e-08
6521,5.653766551986336e-07,1.4382334388792513e-06
6522,7.338211365276948e-08,1.8648942781146615e-07
6523,3.4051308291964234e-08,8.648915716912597e-08
6524,9.028571977978571e-09,2.2902147378772497e-08
6525,8.323766451212578e-10,2.118310279911384e-09
6526,3.3716893085511402e-09,8.561043337977027e-09
6527,2.49700768472394e-09,6.309082127700094e-09
6528,1.481429551495239e-07,3.7743494426831606e-07
6529,1.4933461498003453e-08,3.8136356306495146e-08
6530,1.2398343009408564e-08,3.27828161243815e-08
6531,7.848953315988183e-08,2.0007748459465803e-07
6532,8.404539548791945e-10,2.1393907954916355e-09
6533,9.32867988012731e-10,2.3820962524041532e-09
6534,2.3935653734952206e-10,6.089212256483734e-10
6535,1.1673411281662995e-09,2.9490878332580906e-09
6536,5.331738348104409e-10,1.3584293155872728e-09
6537,1.6083892458118498e-07,4.081953556742519e-07
6538,1.3407168080448174e-10,3.4109919829461434e-10
6539,6.3770492033654596e-12,1.6368113392672967e-11
6540,5.899383495489019e-11,1.4985866800998337e-10
6541,1.923454054631293e-07,4.823526194086299e-07
6542,9.912081155860619e-16,2.521615027895052e-15
6543,3.818128632704365e-15,9.69900930403167e-15
6544,0.0,0.0
6545,3.16610826445185e-15,8.054566791315665e-15
6546,8.486130398388525e-14,2.1538609340510107e-13
6547,8.385582219716525e-13,2.1202082649551812e-12
6548,8.307709613291082e-10,2.0989394615753554e-09
6549,1.0843735250010145e-15,2.739780527449831e-15
6550,7.328323971961259e-16,1.8661294055172253e-15
6551,1.484657755668195e-11,3.770461373164835e-11
6552,4.188209386484232e-09,1.0651902564859484e-08
6553,5.830022189456941e-13,1.4964059005251328e-12
6554,1.0691929043515903e-15,2.716023895371622e-15
6555,4.326400812715292e-11,1.0914726590272038e-10
6556,1.5497271670028568e-09,3.940079390304163e-09
6557,4.14184623514302e-09,1.0488095664186403e-08
6558,0.0,0.0
6559,0.0,0.0
6560,8.136956603266299e-11,2.0554093134705908e-10
6561,2.6154201244935394e-08,6.606810830999167e-08
6562,1.941532816272229e-08,4.904510430060327e-08
6563,1.5752361039631067e-08,3.979027853347361e-08
6564,2.2070737304602516e-10,5.569205522988341e-10
6565,3.2061094607342968e-09,8.09957936871797e-09
6566,1.6703820147085935e-09,4.328304610680789e-09
6567,1.616087576621794e-09,4.080268716279534e-09
6568,3.3976723025261887e-09,8.583200044085971e-09
6569,8.411776775130164e-15,2.032301463228414e-14
6570,7.670897502976004e-10,1.937729414748901e-09
6571,2.0589148480212315e-09,5.201569809287321e-09
6572,8.173221729634861e-12,2.0645582182510226e-11
6573,1.9942918152082713e-09,5.037459806771949e-09
6574,0.0,0.0
6575,2.4339203140698372e-08,6.148437049705536e-08
6576,0.0,0.0
6577,6.242551753530279e-08,1.563315729435999e-07
6578,2.9579767142422497e-09,7.472032637451776e-09
6579,6.56568692647852e-10,1.6636385498713935e-09
6580,4.368735426396597e-10,1.108359752834076e-09
6581,1.401767385095809e-08,3.540531571661631e-08
6582,0.0,0.0
6583,0.0,0.0
6584,-1.851157581768348e-09,-4.618382609805849e-09
6585,1.797114447299464e-11,4.676994120700328e-11
6586,1.9818267958271463e-11,5.2049714781787765e-11
6587,8.054994164297114e-09,2.0334967111921285e-08
6588,1.66159923082887e-11,4.175604004785782e-11
6589,-1.641271410335321e-11,2.757318470685277e-10
6590,2.2424628332373686e-10,5.891197624805499e-10
6591,1.0138961642951472e-09,2.5586141673556995e-09
6592,-1.558004188700579e-08,-3.919599429355003e-08
6593,1.7898891965160148e-08,4.5458910462912176e-08
6594,4.933337622787803e-10,1.2462542053981451e-09
6595,2.4578568208477595e-15,6.167889997354958e-15
6596,1.4562250980816316e-09,3.6786553064303006e-09
6597,2.0625317620215357e-10,5.211489592511498e-10
6598,5.110210709972307e-09,1.2909866854897701e-08
6599,4.5231408194013055e-11,1.1425659204178373e-10
6600,5.7063738495344296e-11,1.441440799681004e-10
6601,2.6693315245211125e-08,6.743396614911035e-08
6602,3.129533235915005e-08,7.905408716760576e-08
6603,1.0293393861502409e-08,2.6000872487202285e-08
6604,3.537798420438776e-12,8.93666208412469e-12
6605,1.1910550256288844e-11,3.020408394149854e-11
6606,3.8161522708833217e-08,9.939605463296175e-08
6607,8.57865554280579e-09,2.1771733881905673e-08
6608,2.3009972064755857e-09,5.821482496685349e-09
6609,5.3859238687437025e-09,1.3660211727255954e-08
6610,0.0,0.0
6611,7.031919494693285e-11,1.7892016126097587e-10
6612,1.6482596129208104e-10,4.179359698355256e-10
6613,3.8785805692896246e-08,9.862929536029697e-08
6614,1.2122119951527565e-09,3.0772290774621067e-09
6615,-2.6334995214710943e-08,-6.569882034091278e-08
6616,2.891478901728988e-07,7.335758586414158e-07
6617,0.0,0.0
6618,6.544075538404285e-07,1.6806560903787614e-06
6619,4.507812736846972e-10,1.1431694038037676e-09
6620,4.239809000864625e-09,1.0710126458434388e-08
6621,4.137580435781274e-10,1.0453521445015212e-09
6622,9.054619520902634e-07,2.2960625160485506e-06
6623,4.2721621110104025e-08,1.1452419473789631e-07
6624,2.38181727763731e-09,6.0774987578042784e-09
6625,4.5605967534356753e-10,1.1545959932846017e-09
6626,1.5398131945403295e-09,3.907239559339359e-09
6627,1.8190403352491558e-11,4.602848366630497e-11
6628,-1.2213904219679534e-06,-3.075276626739651e-06
6629,1.1772472566917714e-10,2.980458152705978e-10
6630,1.9295802526175977e-07,5.068800523877144e-07
6631,-1.623581224679947e-05,-4.0506110057234764e-05
6632,1.1849811788124497e-08,2.976076214326895e-08
6633,6.86440456775017e-09,1.7250269855139776e-08
6634,2.897317083472295e-14,-1.0631378713488182e-13
6635,2.7501733075769155e-07,6.940234732464888e-07
6636,1.8054490974463989e-09,4.597595168888802e-09
6637,1.446427477276302e-10,3.695197447086684e-10
6638,0.0,0.0
6639,1.547727206343552e-10,3.956764412578195e-10
6640,2.6217825052299304e-11,6.738444517395691e-11
6641,4.969014995731413e-08,1.305415149545297e-07
6642,-1.0615099306499065e-14,-5.369365146945526e-15
6643,1.6277782815450337e-09,4.105374033315456e-09
6644,1.528152480022982e-08,3.88225490169134e-08
6645,5.745786894112826e-08,1.454247673973441e-07
6646,1.6113453602883965e-10,5.40775596164167e-10
